Model,URL,Price,Ratings
"OPPO F3 Plus (Gold, 64 GB)",https://www.flipkart.com/oppo-f3-plus-gold-64-gb/p/itmeuyd8ym5mwtgh?pid=MOBEZGFN9ZYFKMCH&lid=LSTMOBEZGFN9ZYFKMCHIDWQLW&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_12_281&otracker=search&otracker1=search&fm=SEARCH&iid=4842050e-d45b-470b-a6e2-42913e0f551a.MOBEZGFN9ZYFKMCH.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹22,990","25,160 Ratings "
"OPPO F3 Plus (Black, 64 GB)",https://www.flipkart.com/oppo-f3-plus-black-64-gb/p/itmeuyd8ym5mwtgh?pid=MOBESTGFSK2SMEHK&lid=LSTMOBESTGFSK2SMEHKOJOGKE&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_12_282&otracker=search&otracker1=search&fm=SEARCH&iid=4842050e-d45b-470b-a6e2-42913e0f551a.MOBESTGFSK2SMEHK.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹30,990","27,206 Ratings "
Forme W1+,https://www.flipkart.com/forme-w1/p/itmenkh9ffqngvx2?pid=MOBENKH9XFCDKXTG&lid=LSTMOBENKH9XFCDKXTGCNKEL9&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_12_283&otracker=search&otracker1=search&fm=SEARCH&iid=4842050e-d45b-470b-a6e2-42913e0f551a.MOBENKH9XFCDKXTG.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,₹999,161 Ratings 
Intex Killer Plus,https://www.flipkart.com/intex-killer-plus/p/itmes45qa65gzwzm?pid=MOBES44ZV2X32CC2&lid=LSTMOBES44ZV2X32CC2QZHJQB&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_12_284&otracker=search&otracker1=search&fm=SEARCH&iid=4842050e-d45b-470b-a6e2-42913e0f551a.MOBES44ZV2X32CC2.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,₹998,61 Ratings 
"Infocus Turbo 5 Plus (Midnight Black, 32 GB)",https://www.flipkart.com/infocus-turbo-5-plus-midnight-black-32-gb/p/itmffh4n8znab8sz?pid=MOBFYSHNT8G2MHTZ&lid=LSTMOBFYSHNT8G2MHTZAVIEWA&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_12_285&otracker=search&otracker1=search&fm=SEARCH&iid=4842050e-d45b-470b-a6e2-42913e0f551a.MOBFYSHNT8G2MHTZ.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹7,999","1,107 Ratings "
"LG Q6+ (Blue, 64 GB)",https://www.flipkart.com/lg-q6-blue-64-gb/p/itmf4vw32gvv8y2k?pid=MOBF4VW3YNJGSWNR&lid=LSTMOBF4VW3YNJGSWNRDBVTJD&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_12_286&otracker=search&otracker1=search&fm=SEARCH&iid=4842050e-d45b-470b-a6e2-42913e0f551a.MOBF4VW3YNJGSWNR.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹19,990","1,143 Ratings "
"APPLE iPhone 7 Plus (Silver, 256 GB)",https://www.flipkart.com/apple-iphone-7-plus-silver-256-gb/p/itmen6dazfmphbhh?pid=MOBEMK62UQNEVZZJ&lid=LSTMOBEMK62UQNEVZZJ5ZANWB&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_12_287&otracker=search&otracker1=search&fm=SEARCH&iid=4842050e-d45b-470b-a6e2-42913e0f551a.MOBEMK62UQNEVZZJ.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹85,400","29,796 Ratings "
"APPLE iPhone 7 Plus (Rose Gold, 256 GB)",https://www.flipkart.com/apple-iphone-7-plus-rose-gold-256-gb/p/itmen6daxmuzjgdy?pid=MOBEMK628UZRJUEC&lid=LSTMOBEMK628UZRJUECTKI9KS&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_12_288&otracker=search&otracker1=search&fm=SEARCH&iid=4842050e-d45b-470b-a6e2-42913e0f551a.MOBEMK628UZRJUEC.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹85,400","29,796 Ratings "
"Forme Discovery P9 plus (Blue, 512 MB)",https://www.flipkart.com/forme-discovery-p9-plus-blue-512-mb/p/itmeuyd2u5kguyp5?pid=MOBDYFVJ2YFZZYGS&lid=LSTMOBDYFVJ2YFZZYGSNR2JGH&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_13_289&otracker=search&otracker1=search&fm=SEARCH&iid=8a2d1a9c-e975-4d6e-b668-692c034020de.MOBDYFVJ2YFZZYGS.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹1,999",29 Ratings 
"Forme Discovery P9 plus (Black, 512 MB)",https://www.flipkart.com/forme-discovery-p9-plus-black-512-mb/p/itmeuyd2u5kguyp5?pid=MOBDYFVJDGF44SCH&lid=LSTMOBDYFVJDGF44SCHGXRIPX&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_13_290&otracker=search&otracker1=search&fm=SEARCH&iid=8a2d1a9c-e975-4d6e-b668-692c034020de.MOBDYFVJDGF44SCH.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹1,999",29 Ratings 
"Lenovo Vibe K5 Plus (Silver, 16 GB)",https://www.flipkart.com/lenovo-vibe-k5-plus-silver-16-gb/p/itmf4x2zrsghuxhw?pid=MOBEKEF8ATFZZ8GN&lid=LSTMOBEKEF8ATFZZ8GNY7WZBU&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_13_291&otracker=search&otracker1=search&fm=SEARCH&iid=8a2d1a9c-e975-4d6e-b668-692c034020de.MOBEKEF8ATFZZ8GN.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹8,499","1,87,821 Ratings "
"YU Yureka Plus (Moon Dust Grey, 16 GB)",https://www.flipkart.com/yu-yureka-plus-moon-dust-grey-16-gb/p/itmeuyd7kzzhgfjh?pid=MOBEKE8MFUF4YWMK&lid=LSTMOBEKE8MFUF4YWMKEERG7A&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_13_292&otracker=search&otracker1=search&fm=SEARCH&iid=8a2d1a9c-e975-4d6e-b668-692c034020de.MOBEKE8MFUF4YWMK.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹4,990","37,782 Ratings "
"IAIR Basic Feature Dual Sim Mobile Phone with 1000mAh Battery, 1.77 inch Display Screen, 0.8 mp Camera...",https://www.flipkart.com/iair-basic-feature-dual-sim-mobile-phone-1000mah-battery-1-77-inch-display-screen-0-8-mp-camera-fpd5plus-gold/p/itm656a705935a64?pid=MOBFVYMBXAGRCEZV&lid=LSTMOBFVYMBXAGRCEZVZAMPR1&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_13_293&otracker=search&otracker1=search&fm=SEARCH&iid=8a2d1a9c-e975-4d6e-b668-692c034020de.MOBFVYMBXAGRCEZV.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,₹629,
Forme W1+,https://www.flipkart.com/forme-w1/p/itmeza28jtxygvdf?pid=MOBEZA28HH27MJDA&lid=LSTMOBEZA28HH27MJDAY1XZEJ&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_13_294&otracker=search&otracker1=search&fm=SEARCH&iid=8a2d1a9c-e975-4d6e-b668-692c034020de.MOBEZA28HH27MJDA.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,₹999,566 Ratings 
Intex Turbo G10 Plus,https://www.flipkart.com/intex-turbo-g10-plus/p/itmfffzvj2tncgcr?pid=MOBFFFH66QWZQU3C&lid=LSTMOBFFFH66QWZQU3CGEAYU5&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_13_295&otracker=search&otracker1=search&fm=SEARCH&iid=8a2d1a9c-e975-4d6e-b668-692c034020de.MOBFFFH66QWZQU3C.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹1,069",177 Ratings 
"IAIR Basic Feature Dual Sim Mobile Phone with 1000mAh Battery, 1.77 inch Display Screen, 0.8 mp Camera...",https://www.flipkart.com/iair-basic-feature-dual-sim-mobile-phone-1000mah-battery-1-77-inch-display-screen-0-8-mp-camera-fpd5plus-blue/p/itm23cce3afdc907?pid=MOBFVYMB7HQZKFBN&lid=LSTMOBFVYMB7HQZKFBNJCVW46&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_13_296&otracker=search&otracker1=search&fm=SEARCH&iid=8a2d1a9c-e975-4d6e-b668-692c034020de.MOBFVYMB7HQZKFBN.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,₹629,
"OPPO F3 Plus (Gold, 64 GB)",https://www.flipkart.com/oppo-f3-plus-gold-64-gb/p/itmeuyd8ym5mwtgh?pid=MOBES9G5SJHYT9QX&lid=LSTMOBES9G5SJHYT9QXKGABD5&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_13_297&otracker=search&otracker1=search&fm=SEARCH&iid=8a2d1a9c-e975-4d6e-b668-692c034020de.MOBES9G5SJHYT9QX.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹12,990","27,206 Ratings "
"Micromax Bharat 4 Plus (Black, 16 GB)",https://www.flipkart.com/micromax-bharat-4-plus-black-16-gb/p/itm489b353906344?pid=MOBFUFPMTHWBCTVW&lid=LSTMOBFUFPMTHWBCTVWPJV5XA&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_13_298&otracker=search&otracker1=search&fm=SEARCH&iid=8a2d1a9c-e975-4d6e-b668-692c034020de.MOBFUFPMTHWBCTVW.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹4,995",163 Ratings 
INOVU A1s Plus,https://www.flipkart.com/inovu-a1s-plus/p/itmf4m23ww8uxbqw?pid=MOBF4HVYBWFCYX7B&lid=LSTMOBF4HVYBWFCYX7BSHQGZN&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_13_299&otracker=search&otracker1=search&fm=SEARCH&iid=8a2d1a9c-e975-4d6e-b668-692c034020de.MOBF4HVYBWFCYX7B.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,₹660,"2,224 Ratings "
KARBONN KC540 Plus,https://www.flipkart.com/karbonn-kc540-plus/p/itme93h2ugfgpqwt?pid=MOBE93H2JXRKQGVP&lid=LSTMOBE93H2JXRKQGVP74ZFPY&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_13_300&otracker=search&otracker1=search&fm=SEARCH&iid=8a2d1a9c-e975-4d6e-b668-692c034020de.MOBE93H2JXRKQGVP.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹1,199",59 Ratings 
KARBONN K490 Plus,https://www.flipkart.com/karbonn-k490-plus/p/itmf6rth2xrzh2fp?pid=MOBF6RTHEHPRDNS7&lid=LSTMOBF6RTHEHPRDNS7XHS0WM&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_13_301&otracker=search&otracker1=search&fm=SEARCH&iid=8a2d1a9c-e975-4d6e-b668-692c034020de.MOBF6RTHEHPRDNS7.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,₹969,16 Ratings 
"IAIR Basic Feature Dual Sim Mobile Phone with 1200mAh Battery, 1.77 inch Display Screen, 0.8 mp Camera...",https://www.flipkart.com/iair-basic-feature-dual-sim-mobile-phone-1200mah-battery-1-77-inch-display-screen-0-8-mp-camera-fpd4plus-black/p/itmd55f6f20e51f0?pid=MOBFVYMBXH8GQZHT&lid=LSTMOBFVYMBXH8GQZHTJKCHFD&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_13_302&otracker=search&otracker1=search&fm=SEARCH&iid=8a2d1a9c-e975-4d6e-b668-692c034020de.MOBFVYMBXH8GQZHT.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,₹629,
"OPPO F1 Plus (Rose Gold, 64 GB)",https://www.flipkart.com/oppo-f1-plus-rose-gold-64-gb/p/itmegsdxdm2ndgy2?pid=MOBEGSDXWDUKREJJ&lid=LSTMOBEGSDXWDUKREJJYUMWUN&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_13_303&otracker=search&otracker1=search&fm=SEARCH&iid=8a2d1a9c-e975-4d6e-b668-692c034020de.MOBEGSDXWDUKREJJ.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹24,900","1,277 Ratings "
"Micromax Canvas Unite 4 Plus (Grey, 16 GB)",https://www.flipkart.com/micromax-canvas-unite-4-plus-grey-16-gb/p/itmeuyd8hwmukbry?pid=MOBES2PXKQAYXZAG&lid=LSTMOBES2PXKQAYXZAGEPUZGA&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_13_304&otracker=search&otracker1=search&fm=SEARCH&iid=8a2d1a9c-e975-4d6e-b668-692c034020de.MOBES2PXKQAYXZAG.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹8,999","1,060 Ratings "
"Micromax Canvas Unite 4 Plus (Silver, 16 GB)",https://www.flipkart.com/micromax-canvas-unite-4-plus-silver-16-gb/p/itmeuyd8hwmukbry?pid=MOBES2Q6UAVYRNFU&lid=LSTMOBES2Q6UAVYRNFUCDEZZO&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_13_305&otracker=search&otracker1=search&fm=SEARCH&iid=8a2d1a9c-e975-4d6e-b668-692c034020de.MOBES2Q6UAVYRNFU.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹8,499","1,060 Ratings "
LAVA KKT 28 PLUS,https://www.flipkart.com/lava-kkt-28-plus/p/itmevt7rjqeuvcsu?pid=MOBECYK9FVZMA5SU&lid=LSTMOBECYK9FVZMA5SUJ2TGUT&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_13_306&otracker=search&otracker1=search&fm=SEARCH&iid=8a2d1a9c-e975-4d6e-b668-692c034020de.MOBECYK9FVZMA5SU.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹1,484",770 Ratings 
Jivi R21Plus,https://www.flipkart.com/jivi-r21plus/p/itm8d717e214d2cb?pid=MOBFJHVB6RPTQBYF&lid=LSTMOBFJHVB6RPTQBYFLKWKVN&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_13_307&otracker=search&otracker1=search&fm=SEARCH&iid=8a2d1a9c-e975-4d6e-b668-692c034020de.MOBFJHVB6RPTQBYF.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,₹890,44 Ratings 
"APPLE iPhone 6s Plus (Silver, 64 GB)",https://www.flipkart.com/apple-iphone-6s-plus-silver-64-gb/p/itmebysgcpzsjtkw?pid=MOBEBY3WFHMCBAGJ&lid=LSTMOBEBY3WFHMCBAGJ1ZMRV5&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_13_308&otracker=search&otracker1=search&fm=SEARCH&iid=8a2d1a9c-e975-4d6e-b668-692c034020de.MOBEBY3WFHMCBAGJ.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹59,999","18,845 Ratings "
"Lenovo A6000 Plus (Red, 16 GB)",https://www.flipkart.com/lenovo-a6000-plus-red-16-gb/p/itmeuyd87nv6ffgs?pid=MOBE7JXXKS6PWW2C&lid=LSTMOBE7JXXKS6PWW2CVTNVWW&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_13_309&otracker=search&otracker1=search&fm=SEARCH&iid=8a2d1a9c-e975-4d6e-b668-692c034020de.MOBE7JXXKS6PWW2C.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹7,499","1,77,211 Ratings "
"Intex Aqua Lions X1+ (Champagne, 32 GB)",https://www.flipkart.com/intex-aqua-lions-x1-champagne-32-gb/p/itmff5mhkpzgmk9t?pid=MOBEZAQUTXS2H5NR&lid=LSTMOBEZAQUTXS2H5NR8OV0CZ&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_13_310&otracker=search&otracker1=search&fm=SEARCH&iid=8a2d1a9c-e975-4d6e-b668-692c034020de.MOBEZAQUTXS2H5NR.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹5,985",444 Ratings 
"GIONEE F9 Plus (Black, 32 GB)",https://www.flipkart.com/gionee-f9-plus-black-32-gb/p/itm4dd39efb65154?pid=MOBFKCSVJR3WXDT8&lid=LSTMOBFKCSVJR3WXDT8JUB2IQ&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_13_311&otracker=search&otracker1=search&fm=SEARCH&iid=8a2d1a9c-e975-4d6e-b668-692c034020de.MOBFKCSVJR3WXDT8.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹9,490","7,050 Ratings "
"APPLE iPhone 6 Plus (Space Grey, 64 GB)",https://www.flipkart.com/apple-iphone-6-plus-space-grey-64-gb/p/itmefjg7cua7jgsc?pid=MOBEYHZ2Z8N6RDFE&lid=LSTMOBEYHZ2Z8N6RDFEHXV6ZI&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_13_312&otracker=search&otracker1=search&fm=SEARCH&iid=8a2d1a9c-e975-4d6e-b668-692c034020de.MOBEYHZ2Z8N6RDFE.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹48,999","1,670 Ratings "
"GIONEE A1 Plus (Black, 64 GB)",https://www.flipkart.com/gionee-a1-plus-black-64-gb/p/itmf3u76hmmjmzhy?pid=MOBEVYUPDYCJTMGM&lid=LSTMOBEVYUPDYCJTMGMVQRKEG&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_14_313&otracker=search&otracker1=search&fm=SEARCH&iid=2f298ecc-a10c-486f-babe-79dea064762f.MOBEVYUPDYCJTMGM.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹16,499","4,386 Ratings "
"GIONEE A1 Plus (Mocha Gold, 64 GB)",https://www.flipkart.com/gionee-a1-plus-mocha-gold-64-gb/p/itmf3u76hmmjmzhy?pid=MOBEVYUPJ9KZF5HT&lid=LSTMOBEVYUPJ9KZF5HT7E3T53&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_14_314&otracker=search&otracker1=search&fm=SEARCH&iid=2f298ecc-a10c-486f-babe-79dea064762f.MOBEVYUPJ9KZF5HT.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹10,499","4,386 Ratings "
"APPLE iPhone 7 Plus (Rose Gold, 32 GB)",https://www.flipkart.com/apple-iphone-7-plus-rose-gold-32-gb/p/itmen6dambqqrxjn?pid=MOBEMK62FPZJUUFE&lid=LSTMOBEMK62FPZJUUFELVV6DH&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_14_315&otracker=search&otracker1=search&fm=SEARCH&iid=2f298ecc-a10c-486f-babe-79dea064762f.MOBEMK62FPZJUUFE.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹36,999","29,796 Ratings "
"Infocus Bingo 50+ (Gold, 16 GB)",https://www.flipkart.com/infocus-bingo-50-gold-16-gb/p/itmeqdw28yhaafzt?pid=MOBEQDW23FGQGD6Q&lid=LSTMOBEQDW23FGQGD6QXQTNEB&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_14_316&otracker=search&otracker1=search&fm=SEARCH&iid=2f298ecc-a10c-486f-babe-79dea064762f.MOBEQDW23FGQGD6Q.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹6,499",47 Ratings 
Snexian Guru Plus 312,https://www.flipkart.com/snexian-guru-plus-312/p/itmf3wbytghrzcdy?pid=MOBF3UEJNHSZUNSA&lid=LSTMOBF3UEJNHSZUNSAFHMH3V&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_14_317&otracker=search&otracker1=search&fm=SEARCH&iid=2f298ecc-a10c-486f-babe-79dea064762f.MOBF3UEJNHSZUNSA.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,₹599,142 Ratings 
"APPLE iPhone 7 Plus (Gold, 128 GB)",https://www.flipkart.com/apple-iphone-7-plus-gold-128-gb/p/itmemn5wz3hm6gjt?pid=MOBEMK62QFEVEPP4&lid=LSTMOBEMK62QFEVEPP44S5PQP&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_14_318&otracker=search&otracker1=search&fm=SEARCH&iid=2f298ecc-a10c-486f-babe-79dea064762f.MOBEMK62QFEVEPP4.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹42,900","29,796 Ratings "
"KARBONN Titanium S9 plus (Black, 32 GB)",https://www.flipkart.com/karbonn-titanium-s9-plus-black-32-gb/p/itmecad7098b9d03?pid=MOBG482ZYYZDEDD6&lid=LSTMOBG482ZYYZDEDD6EY4DFM&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_14_319&otracker=search&otracker1=search&fm=SEARCH&iid=2f298ecc-a10c-486f-babe-79dea064762f.MOBG482ZYYZDEDD6.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹7,550",284 Ratings 
Intex Turbo 210 Plus,https://www.flipkart.com/intex-turbo-210-plus/p/itmd31b683248cbc?pid=MOBFGS2EJYCZES4B&lid=LSTMOBFGS2EJYCZES4B0Z9VON&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_14_320&otracker=search&otracker1=search&fm=SEARCH&iid=2f298ecc-a10c-486f-babe-79dea064762f.MOBFGS2EJYCZES4B.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,₹999,320 Ratings 
SAMSUNG Guru FM Plus,https://www.flipkart.com/samsung-guru-fm-plus/p/itmfdznmmzrwse7u?pid=MOBFDZKJHXBWGBCG&lid=LSTMOBFDZKJHXBWGBCGWM8Y9B&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_14_321&otracker=search&otracker1=search&fm=SEARCH&iid=2f298ecc-a10c-486f-babe-79dea064762f.MOBFDZKJHXBWGBCG.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹4,500",
BlackZone Jupiter+,https://www.flipkart.com/blackzone-jupiter/p/itmff5mh9pz7trte?pid=MOBEWECSHZSSGFNR&lid=LSTMOBEWECSHZSSGFNRIVZAUW&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_14_322&otracker=search&otracker1=search&fm=SEARCH&iid=2f298ecc-a10c-486f-babe-79dea064762f.MOBEWECSHZSSGFNR.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,₹629,14 Ratings 
"Lenovo Vibe K5 Plus (Silver, 16 GB)",https://www.flipkart.com/lenovo-vibe-k5-plus-silver-16-gb/p/itmf4x2zrsghuxhw?pid=MOBEFSHZDRYZPDCH&lid=LSTMOBEFSHZDRYZPDCH78GIY9&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_14_323&otracker=search&otracker1=search&fm=SEARCH&iid=2f298ecc-a10c-486f-babe-79dea064762f.MOBEFSHZDRYZPDCH.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹8,499","71,169 Ratings "
"Lenovo Vibe K5 Plus (Dark Grey, 16 GB)",https://www.flipkart.com/lenovo-vibe-k5-plus-dark-grey-16-gb/p/itmf4x2zrsghuxhw?pid=MOBEFSHZTF8A6GAB&lid=LSTMOBEFSHZTF8A6GABIZXJKP&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_14_324&otracker=search&otracker1=search&fm=SEARCH&iid=2f298ecc-a10c-486f-babe-79dea064762f.MOBEFSHZTF8A6GAB.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹8,499","71,169 Ratings "
"APPLE iPhone 6s Plus (Silver, 128 GB)",https://www.flipkart.com/apple-iphone-6s-plus-silver-128-gb/p/itmebysgah6z9jwe?pid=MOBEBY3WM2Y4YZDG&lid=LSTMOBEBY3WM2Y4YZDGHS4M12&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_14_325&otracker=search&otracker1=search&fm=SEARCH&iid=2f298ecc-a10c-486f-babe-79dea064762f.MOBEBY3WM2Y4YZDG.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹70,000","18,845 Ratings "
"GIONEE S Plus (Gold, 16 GB)",https://www.flipkart.com/gionee-s-plus-gold-16-gb/p/itmecqfsj7qseksw?pid=MOBECQFSWKZXTPNJ&lid=LSTMOBECQFSWKZXTPNJT64YI9&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_14_326&otracker=search&otracker1=search&fm=SEARCH&iid=2f298ecc-a10c-486f-babe-79dea064762f.MOBECQFSWKZXTPNJ.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹4,999",337 Ratings 
"Zen Admire Neo Plus G (Grey, 8 GB)",https://www.flipkart.com/zen-admire-neo-plus-g-grey-8-gb/p/itmff8z9m7zszebj?pid=MOBFF8Z98Z5ZEXWM&lid=LSTMOBFF8Z98Z5ZEXWMIC8ZCB&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_14_327&otracker=search&otracker1=search&fm=SEARCH&iid=2f298ecc-a10c-486f-babe-79dea064762f.MOBFF8Z98Z5ZEXWM.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹3,899",16 Ratings 
